,Patch,National Database Number,State,Latitude,Longitude,Observation Date,Estimated_Infection_Date,Sex,Age Class
10552,Full,SE-2014-1156126,NC,34.65881,Ð76.49796,2014-03-27,2014-02-28,MALE,ADULT
10553,Full,SE-2014-1156127,NC,34.68969,Ð76.65593,2014-03-27,2014-03-05,MALE,
10556,Full,SE-2014-1156130,NC,35.37175,Ð75.49352,2014-03-25,2014-03-04,MALE,ADULT
10572,Full,NE-2013-1151587,VA,36.94809,Ð76.23971,2013-09-23,2013-08-30,MALE,UNKNOWN
10573,Full,NE-2013-1151589,NJ,40.124098,Ð74.030074,2013-08-24,2013-07-20,MALE,SUBADULT
10574,Full,NE-2013-1151590,NJ,39.381912,Ð74.391307,2013-08-24,2013-07-16,MALE,ADULT
10575,Full,NE-2013-1151591,NJ,39.964804,Ð74.066323,2013-08-24,2013-07-15,MALE,
10576,Full,SE-2013-1151595,NC,35.45461,Ð75.48278,2013-09-26,2013-09-03,UNKNOWN,ADULT
10593,Full,NE-2013-1150435,NY,40.5973,Ð73.4814,2013-06-23,2013-06-07,MALE,SUBADULT
10594,Full,NE-2013-1150436,DE,38.7475,Ð75.080556,2013-08-30,2013-07-23,FEMALE,ADULT
10604,Full,SE-2014-1157011,SC,32.56007,Ð80.16425,2014-04-17,2014-04-02,MALE,SUBADULT
10605,Full,SE-2014-1157012,SC,32.419169,Ð80.851641,2014-04-19,2014-03-25,MALE,SUBADULT
10606,Full,SE-2014-1157013,SC,32.588866,Ð80.534016,2014-04-22,2014-03-24,MALE,SUBADULT
10616,Full,SE-2014-1169787,SC,32.79765,Ð79.75055,2014-11-24,2014-10-22,FEMALE,ADULT
10663,Full,SE-2014-1170113,GA,31.0493,Ð81.40857,2014-12-17,2014-11-26,FEMALE,ADULT
10787,Full,SE-2014-1169568,NC,36.504962,Ð75.858771,2014-11-03,2014-10-09,FEMALE,ADULT
10788,Full,SE-2014-1169569,NC,35.77121,Ð75.52239,2014-11-12,2014-10-24,MALE,SUBADULT
10789,Full,SE-2014-1169572,SC,32.38809,Ð80.43028,2014-10-13,2014-09-21,MALE,PUP/CALF
10826,Full,SE-2014-1159947,NC,35.22943,Ð75.60382,2014-10-08,2014-09-20,MALE,SUBADULT
10827,Full,SE-2014-1159948,NC,34.65039,Ð76.54738,2014-10-05,2014-09-07,FEMALE,ADULT
10830,Full,SE-2014-1168726,NC,36.18484,Ð76.00948,2014-10-26,2014-09-21,UNKNOWN,SUBADULT
10834,Full,SE-2014-1168744,NC,35.13335,Ð75.90018,2014-10-29,2014-10-06,MALE,ADULT
10857,Full,NE-2014-1170173,VA,36.71897,Ð75.93235,2014-11-11,2014-10-23,MALE,ADULT
10859,Full,SE-2014-1170209,GA,31.180282,Ð81.345644,2014-12-20,2014-11-29,FEMALE,ADULT
10885,Full,SE-2014-1170114,NC,35.91748,Ð75.600299,2014-12-22,2014-11-30,MALE,
10929,Full,SE-2014-1169643,NC,35.09831,Ð75.96654,2014-11-24,2014-11-06,MALE,YEARLING
10930,Full,SE-2014-1169644,NC,36.470121,Ð75.849723,2014-11-24,2014-11-04,MALE,YEARLING
10931,Full,SE-2014-1169645,NC,33.920065,Ð78.213316,2014-11-24,2014-10-31,MALE,
11069,Full,SE-2015-1170415,GA,31.89268,Ð80.95123,2015-01-21,2014-12-27,MALE,ADULT
11096,Full,SE-2015-1170309,GA,30.71874,Ð81.44866,2015-01-09,2014-12-16,FEMALE,ADULT
11160,Full,SE-2014-1169574,SC,32.83345,Ð79.892178,2014-11-07,2014-10-11,UNKNOWN,ADULT
11161,Full,SE-2014-1169575,SC,32.78892,Ð79.8872,2014-11-11,2014-10-17,FEMALE,YEARLING
11162,Full,SE-2014-1169576,SC,32.93424,Ð79.57643,2014-11-11,2014-10-16,UNKNOWN,SUBADULT
11202,Full,SE-2014-1170730,SC,33.692,Ð78.878383,2014-11-23,2014-10-25,FEMALE,ADULT
11207,Full,NE-2014-1168722,VA,36.914653,Ð76.068971,2014-10-20,2014-10-05,UNKNOWN,UNKNOWN
11215,Full,SE-2014-1170214,SC,32.363594,Ð80.488746,2014-11-17,2014-10-26,FEMALE,SUBADULT
11217,Full,SE-2015-1170216,NC,34.88735,Ð76.27118,2015-01-03,2014-12-06,FEMALE,ADULT
11220,Full,SE-2014-1170225,SC,33.050349,Ð79.370347,2014-12-11,2014-11-11,UNKNOWN,SUBADULT
11221,Full,SE-2014-1170226,SC,32.332761,Ð80.463347,2014-12-29,2014-12-02,UNKNOWN,SUBADULT
11223,Full,SE-2014-1170228,SC,32.3186,Ð80.4617,2014-11-20,2014-11-01,FEMALE,PUP/CALF
11224,Full,SE-2015-1170229,SC,32.276389,Ð80.601111,2015-01-01,2014-11-29,FEMALE,ADULT
11231,Full,SE-2015-1170437,NC,35.12458,Ð75.91941,2015-01-24,2014-12-28,FEMALE,PUP/CALF
11233,Full,SE-2015-1170450,NC,35.23103,Ð75.61288,2015-01-25,2014-12-26,MALE,SUBADULT
11250,Full,NE-2014-1170129,NJ,40.281973,Ð73.981989,2014-12-22,2014-12-02,MALE,ADULT
11290,Full,SE-2015-1170253,GA,31.948104,Ð80.905082,2015-01-02,2014-11-29,UNKNOWN,YEARLING
11295,Full,SE-2015-1170454,GA,30.75629,Ð81.45943,2015-01-24,2014-12-27,MALE,ADULT
11297,Full,SE-2015-1170455,GA,31.15765,Ð81.36474,2015-01-24,2015-01-06,FEMALE,ADULT
11309,Full,SE-2014-1169786,SC,32.5918,Ð80.11659,2014-11-20,2014-10-28,MALE,YEARLING
11318,Full,NE-2014-1168821,VA,36.78018,Ð75.95616,2014-11-01,2014-10-10,UNKNOWN,UNKNOWN
11319,Full,NE-2014-1168822,VA,36.93202,Ð76.19599,2014-11-01,2014-10-07,MALE,UNKNOWN
11409,Full,SE-2014-1160020,NC,35.22151,Ð75.52927,2014-10-16,2014-10-01,MALE,
11437,Full,SE-2014-1159681,GA,31.16329,Ð81.43459,2014-09-17,2014-08-28,FEMALE,ADULT
11482,Full,SE-2014-1159751,NC,35.13691,Ð75.89301,2014-09-28,2014-09-07,MALE,ADULT
11499,Full,NE-2013-1159708,DE,38.734511,Ð75.079204,2013-10-14,2013-09-14,UNKNOWN,UNKNOWN
11513,Full,SE-2014-1159718,SC,32.21722,Ð80.90027,2014-08-31,2014-08-07,FEMALE,SUBADULT
11514,Full,SE-2014-1159719,SC,32.78483,Ð79.785066,2014-09-01,2014-08-12,FEMALE,SUBADULT
11551,Full,NE-2013-1159709,DE,38.78389,Ð75.086617,2013-10-15,2013-09-15,UNKNOWN,UNKNOWN
11553,Full,NE-2013-1159711,DE,38.702778,Ð75.073889,2013-10-09,2013-09-03,UNKNOWN,UNKNOWN
11554,Full,NE-2013-1159712,DE,39.102228,Ð75.400978,2013-10-06,2013-08-31,UNKNOWN,UNKNOWN
11555,Full,NE-2013-1159714,DE,38.64577,Ð75.065562,2013-09-08,2013-08-01,UNKNOWN,SUBADULT
11556,Full,NE-2013-1159715,DE,38.716959,Ð75.07282,2013-09-03,2013-08-06,UNKNOWN,UNKNOWN
11636,Full,NE-2014-1159758,NJ,39.885297,Ð74.081167,2014-09-24,2014-08-22,UNKNOWN,ADULT
11675,Full,SE-2014-1160009,SC,32.800204,Ð79.975893,2014-09-15,2014-08-19,FEMALE,ADULT
11676,Full,SE-2014-1160010,SC,32.79087,Ð79.77309,2014-09-16,2014-08-22,FEMALE,SUBADULT
11678,Full,SE-2014-1160012,SC,32.56657,Ð80.15813,2014-09-29,2014-09-03,FEMALE,ADULT
12033,Full,SE-2014-1201889,NC,36.152085,Ð74.798486,2014-04-13,2014-03-29,UNKNOWN,UNKNOWN
12188,Full,SE-2014-1159996,GA,30.7354,Ð81.45547,2014-09-22,2014-08-31,UNKNOWN,SUBADULT
12189,Full,SE-2014-1159997,GA,30.97369,Ð81.41961,2014-09-26,2014-09-02,FEMALE,ADULT
12216,Full,NE-2014-1160139,VA,36.705594,Ð75.92762,2014-09-20,2014-09-03,FEMALE,UNKNOWN
12225,Full,SE-2014-1159408,NC,35.895441,Ð75.588194,2014-08-23,2014-08-03,UNKNOWN,ADULT
12285,Full,SE-2014-1159993,NC,35.21303,Ð75.67921,2014-10-10,2014-09-16,MALE,ADULT
12286,Full,SE-2014-1159994,NC,35.2247,Ð75.52856,2014-10-11,2014-09-19,FEMALE,YEARLING
12413,Full,NE-2014-1159862,NJ,40.077536,Ð74.040439,2014-08-23,2014-07-15,MALE,ADULT
12527,Full,SE-2014-1159896,NC,35.22943,Ð75.62126,2014-10-02,2014-09-07,MALE,SUBADULT
12556,Full,NE-2014-1159930,VA,37.11348,Ð76.26705,2014-08-08,2014-07-24,MALE,UNKNOWN
12600,Full,NE-2014-1159932,VA,37.8587,Ð75.39292,2014-09-27,2014-09-04,FEMALE,UNKNOWN
12601,Full,NE-2014-1159933,VA,36.93101,Ð76.18971,2014-09-28,2014-09-08,FEMALE,UNKNOWN
12602,Full,NE-2014-1159934,VA,36.920392,Ð76.121232,2014-09-28,2014-09-04,FEMALE,UNKNOWN
12603,Full,NE-2014-1159935,VA,36.914562,Ð76.067889,2014-10-02,2014-09-09,MALE,UNKNOWN
12911,Full,NE-2014-1158507,VA,36.940661,Ð76.40297,2014-07-20,2014-06-30,UNKNOWN,UNKNOWN
13549,Full,NE-2013-1155223,NY,40.6296,Ð73.2178,2013-07-27,2013-07-10,FEMALE,ADULT
13638,Full,SE-2015-1170970,GA,31.29242,Ð81.3795,2015-01-29,2014-12-31,UNKNOWN,UNKNOWN
13639,Full,SE-2015-1170971,GA,30.95853,Ð81.40544,2015-02-05,2015-01-03,UNKNOWN,ADULT
13640,Full,SE-2015-1170972,GA,31.22082,Ð81.44642,2015-02-06,2015-01-12,UNKNOWN,YEARLING
13665,Full,SE-2015-1170973,GA,32.02113,Ð80.84081,2015-02-08,2015-01-21,MALE,ADULT
13870,Full,SE-2015-1170975,GA,30.72529,Ð81.45174,2015-02-11,2015-01-20,MALE,SUBADULT
13967,Full,SE-2015-1170711,SC,32.71439,Ð79.94712,2015-01-19,2014-12-19,UNKNOWN,SUBADULT
13968,Full,SE-2015-1171113,NC,35.23431,Ð75.57454,2015-02-25,2015-01-23,UNKNOWN,PUP/CALF
13983,Full,SE-2015-1171852,GA,31.68273,Ð81.13547,2015-02-15,2015-01-18,UNKNOWN,ADULT
13984,Full,SE-2015-1171855,GA,31.59985,Ð81.18462,2015-02-23,2015-01-16,UNKNOWN,ADULT
14103,Full,SE-2015-1171853,GA,31.13747,Ð81.37658,2015-02-21,2015-02-07,FEMALE,ADULT
14153,Full,SE-2015-1171857,GA,31.04244,Ð81.4113,2015-02-25,2015-01-30,MALE,PUP/CALF
14247,Full,SE-2015-1171033,NC,34.90297,Ð76.24957,2015-02-18,2015-01-21,FEMALE,ADULT
14248,Full,SE-2015-1171034,NC,34.89625,Ð76.25878,2015-02-18,2015-01-24,MALE,
14249,Full,SE-2015-1171035,NC,34.91324,Ð76.23657,2015-02-18,2015-01-21,FEMALE,ADULT
14654,Full,SE-2014-1170709,SC,33.8288,Ð78.6349,2014-11-20,2014-10-30,FEMALE,ADULT
15126,Full,NE-2014-1186324,DE,38.862921,Ð75.248809,2014-09-13,2014-08-18,UNKNOWN,ADULT
15284,Full,NE-2015-1171195,VA,36.74956,Ð75.944,2015-02-14,2015-01-25,MALE,UNKNOWN
15319,Full,NE-2015-1171197,VA,36.916737,Ð75.992472,2015-02-23,2015-02-02,MALE,
16782,Full,NE-2015-1171023,VA,36.91877,Ð75.9937,2015-02-04,2015-01-20,FEMALE,UNKNOWN
16783,Full,NE-2015-1171024,VA,36.655245,Ð75.902568,2015-02-14,2015-01-09,UNKNOWN,UNKNOWN
16809,Full,SE-2015-1171016,GA,30.97072,Ð81.42131,2015-02-14,2015-01-26,FEMALE,ADULT
17409,Full,NE-2013-1154662,MD,38.234001,Ð75.137269,2013-08-31,2013-07-29,UNKNOWN,ADULT
17917,Full,SE-2014-1155972,GA,31.99132,Ð81.01965,2014-03-16,2014-02-21,MALE,SUBADULT
17928,Full,NE-2014-1158354,MD,38.381086,Ð76.386921,2014-06-20,2014-05-22,UNKNOWN,
17929,Full,NE-2014-1158567,VA,37.83869,Ð76.24985,2014-07-12,2014-06-15,UNKNOWN,UNKNOWN
17940,Full,SE-2013-1147940,NC,36.452322,Ð75.84433,2013-04-15,2013-03-27,MALE,SUBADULT
17941,Full,NE-2013-1149478,VA,37.22001,Ð76.01256,2013-08-03,2013-07-04,MALE,UNKNOWN
17943,Full,SE-2013-1154473,SC,32.116203,Ð80.800055,2013-12-13,2013-11-19,MALE,YEARLING
18004,Full,SE-2013-1152939,GA,31.88163,Ð80.96682,2013-11-18,2013-10-29,FEMALE,ADULT
18377,Full,SE-2013-1148124,NC,34.77252,Ð76.4002,2013-04-27,2013-04-01,MALE,
18378,Full,SE-2013-1153208,NC,35.25323,Ð75.60492,2013-12-12,2013-11-18,FEMALE,SUBADULT
18764,Full,NE-2013-1152095,NJ,39.388591,Ð74.383046,2013-09-12,2013-08-28,FEMALE,ADULT
18765,Full,NE-2013-1153142,DE,38.609611,Ð75.067885,2013-11-17,2013-10-17,UNKNOWN,SUBADULT
18785,Full,SE-2014-1157194,NC,34.72429,Ð76.70903,2014-06-02,2014-05-12,FEMALE,SUBADULT
